release	have	want
6287596	90	11
9771011	30	3
9807282	2	0
26740172	1	0
14278767	25	2
5559871	1	0
33846618	1	2
14703416	0	0
7362312	29	11
4868832	5	16
9849752	3	29
32638065	4	0
5894083	4	6
4929294	1	1
33507845	0	0
10859033	23	180
20842411	1	0
4811545	10	0
8520681	4	0
7340065	5	7
10022845	6	15
4848110	7	16
14409354	3	3
6629122	41	70
17674846	2	0
18532318	4	0
34550047	0	0
10933697	10	54
7287968	0	0
13108352	19	5
34763687	3	1
5495070	10	37
10809661	2	6
19660021	5	2
17642959	2	8
28448950	2	1
10377876	63	6
10152207	2	2
7370942	59	4
12237486	0	0
33276228	1	0
32195181	4	6
7452695	4	14
25490953	5	17
21154744	1	0
8503886	2	0
33806856	0	0
18504202	33	121
28049712	0	0
12213046	12	23
7976476	4	1
5097583	2	0
6581195	46	0
9086643	3	10
23732339	22	4
13020906	69	6
22741322	2	0
28046391	1	0
6036726	9	4
15992018	1	0
28853689	1	1
7147751	20	3
6246243	42	109
18100663	2	0
7715762	3	1
7333907	75	16
19987867	4	0
22526213	1	7
7946042	11	3
25656715	20	9
17409199	2	0
32401845	0	0
12180410	0	1
6994494	6	5
13088096	12	4
34560076	1	5
6331758	7	10
12602486	3	16
4973232	188	7
5926090	19	1
9040020	86	8
13889045	5	45
7189924	10	8
15669439	160	55
9713880	4	13
6472950	17	13
5652965	4	7
29631679	19	23
7298474	88	53
11978570	3	1
13947573	4	2
30156482	2	0
6574601	6	3
15499842	3	0
13326475	0	1
28501261	0	0
15306953	10	8
8501221	3	1
16190880	3	0
5801566	123	255
21332287	196	99
19639492	0	0
9747353	1	4
25518478	33	18
9102190	5	3
9262531	29	2
18471796	1	1
34629700	1	2
24191894	3	4
6870677	114	36
7871920	0	0
14820254	1	0
31946692	45	7
8597934	553	32
7389703	3	0
8216933	25	14
21162874	2	0
11323175	24	1
5697444	92	3
11316082	71	20
11770040	3	5
27703329	0	0
27134271	0	0
13219830	4	2
11578872	3	21
14148265	1	1
31975667	2	0
15509724	0	4
12896518	4	23
15645792	11	2
24435566	22	10
5284789	10	4
15262031	8	0
26868353	0	0
30546184	1	0
7577144	11	13
15748020	9	0
24189695	4	1
8269374	11	0
10329030	32	5
16202137	1	0
26836259	355	221
32921067	7	11
5467863	7	1
11689921	2	31
29578465	1	0
4807662	5	1
11402242	18	19
15599017	48	12
5133536	17	1
20367412	165	67
5209539	5	2
10709326	40	2
19138387	52	1
19977613	4	5
22630700	5	3
6397749	4	3
15380396	9	0
16021497	6	1
6929878	49	22
31363519	2	2
17083584	97	23
11777104	4	0
22824599	17	3
26355293	4	0
11117040	28	43
16132707	6	11
5562135	3	1
12553965	147	209
24561632	0	0
33520877	2	0
5345532	41	15
15106086	3	1
11918642	3	19
28865512	6	2
6936130	4	0
7049760	12	125
13593789	0	0
6397543	57	8
7991611	2	0
4873679	104	86
13032032	1	0
22331173	100	9
15426694	4	19
6247161	10	7
25469575	10	0
4728776	15	9
24347075	20	2
26308265	2	5
30522892	1	2
34368157	2	2
31615303	0	0
6542524	14	9
6729967	11	5
13047051	1	0
30913515	3	3
9063800	6	0
11845661	11	4
14981496	0	0
11904276	4	5
6442135	77	9
14135139	10	3
18247537	4	0
22694180	1	0
10078257	3	0
9745027	9	4
17183479	7	9
9670350	3	8
18659818	1	27
25843846	3	1
9904916	10	2
8588689	1	1
13713100	2	2
20701948	0	0
8671372	11	4
35184232	1	2
28625947	5	2
6002773	49	3
14269760	1	1
33055683	16	3
6225068	18	3
14439480	0	1
11734677	1	5
13398680	0	0
15270074	350	112
8910763	4	4
15453256	2	0
11597785	1	0
13549780	0	0
22800155	0	0
15390069	24	12
12234693	6	4
23180021	4	4
5228101	27	10
13924059	6	1
14224254	178	16
10923474	1	14
29142826	0	2
15936399	38	9
11673561	4	5
7401034	3	2
16757091	5	1
9893019	14	2
19141801	1	3
14315586	9	35
15245670	4	4
20848906	0	1
26790614	1	0
34933670	1	0
32219484	3	0
29524033	4	1
13819206	2	11
20892418	5	1
6308964	3	1
16476480	6	5
33870873	0	0
12226419	36	37
27534918	1	1
14173045	22	46
9342114	1	0
11435684	73	30
31145321	2	0
15058932	272	331
10913357	1	77
5442502	14	12
16888038	2	3
15106400	1	1
28407799	6	0
9461702	4	3
21731149	44	15
11755376	10	0
7696461	0	1
20117455	0	0
12714034	30	1
20137345	1	4
5987492	62	56
12612522	5	1
22209664	1	3
15998755	2	0
11315655	1	1
22396360	31	31
20477281	3	4
12367984	25	3
21036730	519	193
21787882	0	0
8411168	4	0
29853808	2	0
22792262	142	38
24428882	0	0
35381032	0	0
18626353	1	3
11852366	224	59
34345849	3	1
16145778	102	80
5280068	64	24
8545523	12	18
17617753	9	0
24508118	6	138
25981171	4	0
10531930	22	23
30901422	0	1
18215776	3	17
26593526	0	1
8320955	2	6
26544104	2	5
13659541	5	3
26529065	0	0
7353413	13	2
34198270	1	0
17888299	14	18
35182264	3	0
16036774	10	11
16943580	11	0
13582687	2	1
8783400	26	18
13465698	5	1
7217729	22	20
7477330	288	137
10833465	5	6
6569577	2	0
16032847	37	2
33880563	8	2
7413023	31	8
6958104	15	86
23092331	0	0
31030600	2	1
33996978	1	0
9092293	0	0
23413292	25	30
20251219	1	0
7646590	0	0
8220052	2	2
21208135	17	21
6314094	25	18
17206000	9	4
31718756	0	0
6874149	14	3
9829541	8	21
24592676	0	1
24771602	3	2
15982965	17	6
16205449	23	3
29512558	0	0
31373548	1	1
13738697	10	101
20887963	0	0
6264836	0	0
10549811	1	9
10673996	1	2
14429108	23	5
5723342	38	19
5084497	22	5
16892973	4	1
21019771	1	0
23655458	113	84
34884833	0	1
12029785	0	0
24549674	0	1
10562376	146	118
28781008	149	83
14109159	6	5
30861180	0	0
31099691	0	0
11321769	11	5
28873411	1	0
35056631	0	0
17890729	26	55
13066149	47	6
8990342	22	29
29347828	1	3
13026909	9	5
21661072	2	9
15019396	1	1
29198389	0	0
31021843	0	0
32171328	0	0
10589986	32	130
7070279	1	2
15606255	2	1
33163137	0	0
20718997	0	3
15710140	0	1
6442291	16	7
12403165	2	1
15236662	1	2
30628033	1	1
16871628	1	2
15572080	3	4
17515984	1	16
9899258	1	0
17126145	6	6
8330306	203	168
18453799	67	28
18197251	10	5
12469722	2	1
30338837	7	0
25257706	1	0
15788868	1	44
33175860	1	0
8006433	21	131
23156306	4	1
8438099	25	26
17411713	20	2
9264135	1	3
28476451	0	0
33984933	0	0
11098089	9	5
7504133	1	0
8007922	13	0
9078784	17	14
14589742	4	36
25426318	4	33
29724994	0	0
15994897	1	0
6719571	10	54
23894846	186	37
6392910	27	7
9545746	3	1
5556446	45	23
14743605	9	5
11511942	4	1
27087198	1	0
6971578	0	0
33110316	0	0
9124418	321	39
35154280	0	1
9073788	3	11
12952278	7	2
16853403	9	21
9719529	0	0
8653541	13	0
14183047	0	1
9456644	18	19
9528460	2	6
11811016	8	3
7093354	4	149
12764508	1	11
17473954	4	2
4831331	131	10
27083232	6	4
18349030	2	0
12891979	1	0
8119299	3	2
9221621	10	7
30996670	2	4
7386389	9	13
24032207	1	0
11543317	17	4
28710439	422	113
33337316	237	89
12905023	58	97
29578207	0	0
11297272	2	10
19914433	3	0
31534645	0	0
7904371	14	25
16368666	1	0
17757514	4	1
6126644	4	7
9305924	3	13
15925689	8	0
8497888	5	4
16477899	0	0
10261115	11	0
16594008	6	31
33563637	0	0
20197513	0	0
6060136	1	24
23943113	8	4
21716011	1	5
12967414	0	0
7780213	2	0
9290649	14	6
14298382	13	16
25361467	1	4
13907040	0	0
26614622	0	0
32004578	1	2
9134160	33	132
6491194	24	44
5824174	1	8
6574188	9	10
10731248	7	2
18697051	2	4
24206474	2	5
6456865	9	32
10560504	5	4
20773834	1	0
7717122	4	81
13837729	0	1
14261702	1	0
14072129	19	6
25613125	8	1
11501122	18	9
17424859	65	10
27800835	1	0
11688848	11	9
31683563	3	2
7005052	19	25
10597136	1	15
34465720	1	6
5820865	25	271
6340187	61	2
11687040	38	2
14305829	16	18
15916915	1	29
20970724	1	3
11010393	3	1
13116970	4	3
23853569	0	0
30650386	1	0
15881955	1	37
11606605	4	1
30152594	12	4
26165288	2	2
7285784	77	137
19138459	29	6
5088319	5	14
7498522	1	18
15171507	35	35
5268260	226	35
10161628	4	22
31583089	2	0
18178087	7	2
7336537	7	10
22850387	1	0
13367441	10	2
19705360	15	2
7250302	29	10
8440529	26	19
10647142	5	3
34321741	0	1
9746255	29	18
6978381	0	3
11126456	17	21
11266105	0	0
5051411	88	5
26191988	3	1
30657349	0	0
18517267	1	5
14192563	13	27
14326307	1	0
31682741	0	0
13442010	2	5
21878629	123	125
12297170	85	5
10469040	1	1
10478848	7	10
10698192	2	1
19907509	5	1
9991950	1	0
12634844	11	4
12201280	23	25
8134418	0	0
9393037	1	0
19032487	1	6
25699192	6	0
11196039	3	7
14601279	0	4
12623923	13	0
9958950	23	21
6474468	86	2
5071630	189	150
8639019	52	4
18275938	2	0
23700902	0	2
6707477	10	35
8536040	10	1
5374252	11	7
33400646	945	111
25831891	21	12
6087592	5	5
14317076	0	0
27339783	2	0
31493057	1	0
26501816	4	0
11589202	4	5
33058959	1	1
6507254	32	13
24354146	1	4
12276667	4	6
26165579	0	0
6003047	11	2
26888507	130	65
31997933	14	4
9119547	531	152
23617745	6	3
5515653	6	9
13274862	3	12
15871279	2	0
5038316	2	7
22435834	3	3
10768956	14	81
11432432	53	1
35008010	0	1
5419929	8	2
14472998	2	5
13228076	6	23
13280990	0	0
12770112	1	0
23781422	1	0
12755809	2	2
6338407	31	5
13201883	4	5
5588180	5	2
29238529	1	1
29320330	12	1
32795406	1	0
9004407	8	1
13801419	31	4
14761131	3	15
11341427	14	2
21376207	18	6
28466065	10	3
8140877	28	9
24884402	15	9
34252471	1	9
5633249	77	8
18597724	98	64
6297338	8	7
10939025	64	26
11223481	4	73
32025740	4	8
8666928	12	7
7424059	636	580
12402308	1	0
12004734	1	4
13938735	1	0
30890676	0	0
7978420	107	57
12048172	3	0
5716643	1	1
9144521	62	20
15725090	1	0
30122189	2	1
11174288	7	0
13438172	32	2
13991382	17	25
9751734	142	6
8554048	22	21
16624065	11	105
21973441	0	0
12056218	8	7
10982669	4	0
19248925	79	26
8568284	5	54
5263846	11	5
30179783	1	4
13189844	3	4
8589364	86	46
13487945	2	5
14443755	1	0
8214863	9	13
9078900	5	16
15906833	7	2
6899908	4	51
33667770	0	2
31067117	35	25
11000078	20	12
25575100	0	0
28601485	1	0
5581089	10	3
5663383	23	18
5429711	15	59
13959663	0	24
13534878	1	2
15305811	0	0
15023485	3	0
15187716	6	19
15099363	0	0
30085299	1	1
25389832	41	31
26997957	1	0
15258548	5	27
16169325	2	4
8420891	1	1
8332339	27	7
15263088	6	27
16817061	26	11
20927146	9	11
9385721	2	6
10367054	10	4
28638214	2	0
15267498	2	23
15553666	9	1
5001621	98	10
7870254	26	11
31743773	2	4
34592641	1	0
26103298	2	0
24842144	92	18
14375773	2	1
11313582	9	59
31129127	3	1
24922349	2	20
10217946	3	1
30173036	2	1
11872336	0	0
31065341	5	8
4754845	9	0
11688735	2	0
6866965	99	8
15371141	14	1
32269797	2	1
20430655	0	0
26351324	2	17
28613479	0	0
10070691	42	223
15170256	42	1
15508907	2	0
5271502	49	46
22615691	1	0
23744450	0	0
15747284	1	4
15647741	22	24
5045067	1	0
18685375	27	22
9422051	1	0
13061688	7	4
24708056	0	0
5291385	72	43
13502175	17	0
30323027	1	0
32806413	0	2
10238692	8	0
6835679	88	106
15033863	115	100
23942105	5	16
34074865	0	0
6544135	3	4
31860653	0	0
14688055	1	0
10055470	22	8
23904890	3	12
11841183	2	1
35479303	0	1
24427505	3	6
25600843	0	0
11595197	1	0
4911014	26	6
16949553	4	5
23359061	1	0
12288142	8	1
27248535	1	2
23703416	7	2
10664875	75	40
12084581	0	0
24058562	1	2
27570384	0	0
35013629	0	0
7185409	3	3
10804035	11	11
8599441	12	38
34014189	2	3
28898890	1	1
24769835	1	0
28706161	2	0
19879540	5	4
9646825	26	12
9094789	3	1
5423180	9	333
6994490	6	1
10209347	1	2
13262241	3	5
16655409	2	0
22449418	1	0
26121161	1	0
9209516	11	1
5686691	10	7
7564178	8	103
7054619	1	4
14095750	1	0
30673318	3	1
4726169	12	20
14412655	5	1
33518489	0	0
27345930	3	0
33787815	8	1
12527686	0	38
5480290	391	49
29037073	1	0
14529606	66	4
8826575	4	27
14727529	2	8
22537748	28	9
32425101	0	0
6638906	4296	376
13306354	17	2
20605342	6	6
29780848	1	0
8803236	39	193
9324976	48	46
10185301	5	2
12803115	2	0
6049871	16	5
24683363	2	2
29939530	1	5
24371744	4	10
10964143	7	1
26225588	6	8
6953563	25	1
10343468	139	16
34356337	1	0
9057983	4	2
13472647	11	214
25632358	1	0
7167268	6	8
5100681	5	6
16481142	6	10
16139694	4	3
5143410	154	15
14676444	2	1
14702399	5	1
14624209	4	0
6435914	10	72
12683361	1	2
18410071	7	1
29108689	1	0
15845415	147	11
32164971	1	0
13988461	10	0
21671383	0	0
28363612	1	3
14076046	1	2
7380040	7	11
8091400	10	19
22087231	10	6
10075456	8	6
15510862	51	13
9962317	91	133
28711294	1	0
10696668	17	2
23391173	2	0
4754066	35	23
8835942	31	40
12327833	0	0
7556900	22	16
28013235	283	86
23458673	1	0
12761648	9	1
27962073	7	0
7062708	49	16
10487579	12	5
12268221	2	15
7529594	3	1
14202340	4	26
12407347	3	4
29428246	1	6
33070584	1	0
12309265	16	2
32835336	1	0
15976110	3	1
5527445	15	264
5715346	78	17
7672199	76	4
33172032	1	0
31451000	1	0
18013570	0	0
14278582	6	7
26294759	2	11
14357868	2	2
7746056	20	2
20571460	2	0
30156140	1	1
16237293	2	0
23061887	2	9
28372777	10	2
29656885	14	42
9109195	53	0
13288813	0	0
13714938	4	0
14842956	4	3
20998957	2	0
30536260	59	55
11650956	21	10
12567764	16	4
23566097	1	0
10868758	1	0
24913568	42	200
11545990	5	48
13728976	7	0
23460704	0	1
5771203	18	2
15730448	4	4
6630848	1	1
6699702	49	4
13585658	28	24
12304757	3	1
23602691	5	3
12590738	15	1
15353397	0	0
15575720	2	26
14976805	1	0
15048744	32	24
5146015	120	37
6039613	7	3
13351618	14	1
15910707	3	2
21598261	0	8
33451853	0	0
5149169	1	12
10578742	119	19
15490840	3	0
30911178	4	0
9267531	216	75
13055927	1	0
20209375	0	1
13821376	8	4
15107118	1	3
9370609	5	2
15614609	12	4
35436829	75	15
6151609	8	5
33380336	0	0
15330284	6	2
24411257	13	1
15988343	22	9
12236888	1	0
30646798	3	1
11466950	0	0
10212468	72	8
26275529	0	1
11302192	98	52
12019861	1	1
16248820	5	0
6976112	15	0
20683126	5	3
32635389	0	0
21072193	7	10
28250095	2	0
22062793	0	14
16694070	1	1
11585028	3	81
14321088	2	0
7563093	75	82
19673614	5	24
15093245	0	1
25915219	4	0
12606801	0	0
7235446	18	76
33601197	45	7
4954834	3	0
12241569	4	0
8923012	5	7
8100047	7	43
13487950	0	0
8089477	1	2
13574082	2	1
23618321	2	5
24467939	0	0
10750216	14	0
13062030	22	2
4739182	155	21
13524831	3	1
20673754	2	1
31301339	566	106
4943410	13	9
12705686	58	21
14611934	22	21
11109949	8	39
6616945	24	7
9300195	32	162
6380387	2	6
8842626	42	6
5865432	6	37
7613566	2	2
31861472	0	0
19522822	10	4
22995554	6	11
5830699	5	2
10439436	1	5
13300704	15	4
7417749	5	8
11790376	13	8
9860892	145	210
11005382	4	2
9538245	109	101
25814437	0	0
21332422	0	3
25229368	3	1
19106065	4	2
9490931	6	11
9829909	1	0
9962066	32	0
22612748	3	6
6174293	2	0
11307865	15	2
23668955	1	0
7420017	46	9
21693805	1	0
34367503	0	1
5981442	0	0
8252478	2	0
6905984	21	22
32340129	3	1
18130465	7	10
5777513	9	1
30923460	3	0
17239840	5	3
15576040	5	3
6028227	50	31
18780058	3	14
19911709	148	104
32599584	4	1
33643065	0	0
10007051	18	1
15140630	4	2
15221801	6	2
14929787	10	0
5860580	13	46
15167658	11	9
27449631	1	2
8177819	0	0
11305714	3	8
10935114	2	1
11871419	2	0
22832477	5	6
6422837	166	49
33980706	0	0
26224238	1	4
11217846	6	2
9460829	5	4
25307581	1	3
28528327	2	9
6106964	11	5
11234031	7	14
7657265	1	2
11857765	18	30
10922952	7	0
11006822	8	9
5503619	37	2
6750602	7	0
13660165	9	12
15929305	3	0
18635098	46	60
15894846	3	0
16011447	1	2
20661058	11	1
29160103	1	4
34642876	0	5
9439472	223	69
10067989	12	1
18100945	1	2
28804564	1	0
24764486	3	1
5345648	18	26
13564413	4	2
25217386	1	38
10183631	13	5
15466135	7	16
9732041	0	0
8425839	73	35
20493127	0	0
25856224	0	0
13364524	10	6
6672740	13	2
10382310	9	1
16215956	0	0
25340104	41	16
6331582	1	1
7291595	11	13
9758976	5	2
17746336	6	0
9768784	46	16
14745508	0	0
21687100	260	41
19127896	20	2
6987033	1	1
26768303	1	0
35089916	8	0
9753350	0	0
9852462	10	1
6679611	15	2
15558612	15	11
28957315	0	1
11555393	1	4
12982846	206	112
25295635	1	0
30608698	1	2
7288259	18	10
10658548	4	1
18052543	2	13
13210485	1	0
13684264	4	0
8333443	623	107
16884366	5	7
35434924	0	0
33250338	1	0
6238007	13	15
7579635	25	13
7345317	8	37
12319038	2	1
14570150	0	2
4696523	175	127
14071870	3	0
10892922	185	92
14007198	43	12
34121263	1	0
17802484	4	1
10144236	6	9
11012769	35	116
5092553	3	78
27260280	150	50
6213601	54	82
27656601	5	9
14024664	3	2
18543571	10	0
22425562	1	0
16024090	32	2
6313087	0	0
10959421	5	1
21326011	0	0
15940781	0	0
5002331	149	27
4847001	57	4
11247767	10	12
9715798	3	1
8335107	7	9
7050672	0	5
7597786	40	1
33362306	0	0
10390721	0	0
27545541	46	14
15813288	5	0
5923523	34	30
9668778	7	9
15777516	1	0
8807045	32	2
7232450	168	10
5655060	61	22
14567852	1	6
13121320	19	1
19379644	0	1
13365752	5	4
19049728	1	0
5101995	194	90
25680895	2	0
13904173	12	2
14387935	0	1
5412746	61	3
10512924	0	0
25844905	1	0
5037727	28	84
5811391	2	5
24489158	0	0
24959524	3	0
28076569	2	1
33403253	4	0
13116425	2	7
23821097	0	1
33334751	1	0
5894505	10	8
26217062	7	4
13229561	3	11
24490250	0	0
5344898	19	2
14622961	1	12
7423530	27	16
13371314	9	46
4964796	39	25
8995164	13	13
26850197	0	1
8550112	4	8
25854064	23	76
12562051	16	3
14793077	1	1
21897460	9	0
30147035	2	0
19135090	0	0
35163115	1	0
5174603	135	6
15555881	1	0
30650284	1	2
32008871	1	1
6803045	0	0
14975938	26	43
6748148	19	41
12152479	2	4
14985394	2	0
6406859	41	65
12403666	32	5
7559808	17	1
18045100	1	0
16047653	5	0
12492552	186	151
14572393	1	26
5625132	1	6
35269351	3	3
23432888	7	3
10459916	2	3
16821525	0	2
25082284	1	1
16153879	3	2
6245603	16	5
7455943	8	114
12667410	2	14
10267320	29	1
17641984	2	5
34025301	1	0
9543706	3	3
20197420	1	1
10208809	2	3
7964529	24	444
23619476	30	175
14595423	6	2
5078698	5	10
12019304	5	3
23540255	25	16
8796773	2	2
13806681	11	19
8070992	19	8
12838694	2	0
18965431	5	1
7729946	7	8
14490761	2	5
35346727	1	0
11941657	4	8
8135314	1	3
9752857	2	2
26407376	7	0
28763332	1	1
6056723	31	38
11201341	2	1
10652566	40	5
18823378	1	2
14800861	1	1
30092639	1	0
11387161	10	8
8143752	25	21
12111037	19	1
12755928	1	0
22346983	7	7
6934293	10	23
5348600	13	9
17724598	0	0
15164226	19	28
27959175	1	0
6825612	8	1
20092675	2	3
27198801	19	6
14901201	9	2
17829778	38	64
13900005	13	21
7415719	1	0
24558185	5	0
13066720	6	2
9174469	4	1
6690373	51	2
22938398	2	9
21950068	117	6
13058091	0	4
15197380	0	0
15071525	2	1
9886882	23	41
15956899	0	0
16172958	154	92
5203489	19	30
32465376	4	0
8037517	2	4
14701207	8	8
11810518	65	17
10271978	3	3
12645019	1	6
26664908	0	0
4909360	12	0
7454259	1	1
6741899	1	1
7033521	52	24
7681286	13	49
7300011	4	5
10931942	2	1
7552877	3	24
10707402	27	4
14656868	0	0
4796392	24	1
11863311	8	37
29916919	1	0
6385164	5	4
18401845	2	0
13283862	8	9
8701346	1	0
16153252	3	0
10429221	259	912
32294640	1	0
19208467	2	1
34912136	3	1
32209893	1	3
7603460	0	0
9212217	675	76
14986799	1	0
28396195	1	0
24575144	0	0
11738033	1	0
14328106	16	118
15794953	141	37
10389897	3	0
14426025	19	3
34254472	0	1
6624099	8	2
6606571	14	3
14112298	4	8
20615623	11	5
33804228	2	0
4721346	37	47
12346713	21	4
11844278	6	1
13890793	2	1
16914447	2677	418
15845795	82	16
35320960	41	11
15456185	1	3
12865676	38	6
10097329	0	0
12456609	3	2
14714830	1	0
28670440	1	0
7883159	1	4
23443772	14	4
13410479	5	2
16055587	1	0
9182893	5	1
7898496	0	1
18623362	0	0
30988888	71	6
34682262	0	0
7229735	1	0
30728048	0	0
13410982	4	0
9805335	5	2
9454027	8	0
6682499	1	9
19840555	8	6
19329346	0	0
8396365	334	93
13023254	4	0
18321295	2	2
21753544	1	7
9453553	4	8
20816611	4	1
28190758	0	0
30965044	27	2
11807878	12	40
21691237	7	4
15514845	8	4
8354398	6	95
31350718	0	0
25581256	2	0
8138554	2	66
26818145	2	1
20165902	0	1
33150855	2	2
13732352	6	1
4703377	156	85
10160149	0	0
29990650	2	0
13945013	0	0
33905880	0	0
11358865	5	2
9882694	14	6
13248488	1	0
20139667	1	0
30692539	0	0
12104398	3	0
5408468	20	1
12851251	4	1
11656170	0	0
10221150	15	12
30630679	1	1
7787006	0	0
21075007	1	3
5608021	10	0
14651568	1	0
34008957	1	5
10330986	9	7
6979418	167	362
11103614	0	0
29637538	33	14
31807865	2	1
9987446	23	14
22206160	0	0
34352098	1	0
14944572	12	22
28373524	3	6
9173542	1	14
11058200	8	3
29884066	23	11
29465125	4	6
10331784	6	11
34286650	0	3
11424577	1	1
13627408	0	1
24339485	8	2
7747010	11	9
10311877	2	3
27681312	0	0
10197532	18	5
8318010	0	1
16161676	1	1
34151728	1	0
6577276	29	97
6916408	13	8
35128061	1	0
24679223	3	1
21735226	0	1
6220037	360	21
15356025	5	3
28962466	1	1
11204221	206	351
12118595	25	1
10770931	15	3
9302137	11	9
22532861	1	1
10280060	11	3
5470583	17	8
33181647	1	0
9105603	6	4
10431195	115	82
24107417	0	0
17250733	9	10
29869483	0	0
5305961	85	9
30037525	11	5
30917043	0	8
9774137	86	152
28085218	2	62
24474782	4	5
9215615	45	31
18765178	2	0
6455685	0	7
23062886	1	12
27005856	0	0
12377242	0	0
32569833	12	4
11408983	7	1
18187045	26	4
10438212	1	0
35488330	0	1
11750953	0	0
12741840	3	8
13788193	1	1
18191215	37	47
16286431	6	10
11707637	13	0
14442253	2	0
13587122	1	0
11210745	54	31
25067176	0	1
28501864	0	0
10993014	1	0
8896238	138	54
26811884	2	1
30385235	1	0
19089037	10	0
7863342	10	55
23432918	4	0
11607445	0	0
13373210	1	0
8945952	4	1
14376847	14	2
15035322	1	0
15227927	2	0
16133349	12	2
15630326	3	2
21319474	2	3
10967333	8	3
9163260	12	5
6296334	3	6
33680517	1	1
6400234	4	7
12236667	11	7
15577394	8	1
14773165	2	3
5859184	46	18
5090033	19	3
25193140	3	4
6497648	1	5
14762009	2	18
7289607	1	0
22183285	13	5
22307764	0	0
6723936	71	16
8936827	4	2
12049368	60	83
15384950	0	0
11133700	16	7
21165862	0	1
14746358	2	13
12796676	23	1
6067931	33	23
28479667	1	2
11257042	1	7
19525126	11	1
16256141	26	15
33692754	1	1
32170098	8	7
10669852	10	30
23047481	1	1
8893676	5	3
9510711	129	5
6483512	0	0
11018329	0	0
10505012	43	0
8242881	114	7
4936013	8	3
5991237	1	2
18405799	0	11
11191300	1	1
8831536	5	0
16517250	0	0
31968650	363	17
6336368	27	3
9582965	0	1
5407544	1	0
27789165	1	1
12834294	2	2
5744865	3	0
8011780	24	3
4694158	3	2
10937318	8	5
15064141	0	0
28383961	2	1
10856555	12	11
4688226	1	1
24352991	25	10
10758709	77	1
12506528	1	0
29123896	132	18
7149838	13	6
15074821	6	0
8332805	1	1
20119195	3	4
31543216	0	0
31637980	1	2
7860358	0	2
6042214	53	146
7863677	2	1
22994990	0	1
33200898	1	0
33540369	0	0
9493979	0	0
9360172	16	1
5035025	25	27
5906236	104	22
23993219	0	0
24742448	34	3
13784653	1	0
9128490	5	3
12783067	6	6
15260695	64	9
17153743	13	2
17358985	5	7
8409489	88	211
12146005	7	4
14022090	29	5
19384075	10	6
8408666	14	2
9750965	44	0
11129259	1	2
7238607	9	78
15464466	28	115
13102460	5	20
22613180	4	3
16335678	1	0
6280835	35	25
26367110	0	0
30952069	0	0
25326220	29	2
23698316	35	12
30604747	1	0
8868715	19	2
24773249	1	15
24139052	0	0
22242763	1	0
27806091	5	6
22354048	0	4
6834748	19	2
14426021	3	0
8473955	43	10
9114063	25	34
12567467	39	17
5935147	80	19
13194128	3	2
4796590	57	27
20458054	11	8
33386780	2	0
16721919	6	4
23618891	0	1
12958679	2	2
5911769	10	0
24579539	11	16
14005510	0	0
20025433	3	1
32258331	0	0
7642088	27	19
25949491	3	11
5428285	116	19
11158193	5	1
4677433	47	29
5930867	8	2
11282048	2	2
11132959	20	101
12102887	3	1
12957276	1	1
16523838	1	5
10631683	30	59
20386270	4	0
26760800	1	11
21298909	14	25
26466113	3	7
9362005	4	5
29592187	15	5
30099623	0	3
7960298	4	3
